FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CHO,CUA,CUT,FAC,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MPA,PED,SAG,SFE,TAH,TLA,TLI,UIZ,VIF,XAL
20/03/2018,16,-99,61,51,63,68,-99,56,66,70,-99,72,-99,48,-99,-99,-99,59,-99,-99,52,-99,-99,66,-99,-99,52,64
20/03/2018,17,-99,113,84,59,69,-99,61,210,80,-99,68,53,58,-99,-99,-99,65,-99,-99,147,-99,-99,74,-99,-99,204,82
20/03/2018,18,-99,105,183,106,100,-99,74,139,311,-99,101,50,79,-99,-99,-99,80,-99,-99,133,-99,-99,159,-99,-99,184,182
20/03/2018,19,-99,124,124,107,100,-99,90,126,207,-99,86,62,122,-99,-99,-99,78,-99,-99,89,-99,-99,108,-99,-99,104,144
20/03/2018,20,-99,63,94,74,77,-99,79,120,109,-99,73,80,105,-99,-99,-99,68,-99,-99,88,-99,-99,84,-99,-99,73,105
20/03/2018,21,-99,66,84,65,-99,-99,60,82,74,-99,61,71,79,-99,-99,-99,54,-99,-99,68,-99,-99,74,-99,-99,50,71
20/03/2018,22,-99,72,62,63,-99,-99,51,45,82,-99,61,66,62,-99,-99,-99,54,-99,-99,46,-99,-99,68,-99,-99,50,50
20/03/2018,23,-99,69,39,56,-99,-99,49,42,52,-99,58,50,66,-99,-99,-99,51,-99,-99,45,-99,-99,54,-99,-99,46,49
20/03/2018,24,-99,64,35,48,-99,-99,45,57,30,-99,50,45,71,-99,-99,-99,46,-99,-99,45,-99,-99,47,-99,-99,37,53
21/03/2018,1,-99,58,38,37,-99,-99,66,60,22,-99,50,48,63,-99,-99,58,36,-99,-99,45,-99,-99,53,-99,-99,43,63
21/03/2018,2,-99,51,38,36,-99,-99,69,38,34,-99,50,48,52,-99,-99,56,40,-99,-99,39,-99,-99,52,-99,-99,37,55
21/03/2018,3,-99,49,33,42,-99,-99,42,32,28,-99,50,52,54,-99,-99,70,34,-99,-99,40,-99,-99,47,-99,-99,33,88
21/03/2018,4,-99,48,34,34,-99,-99,41,38,34,-99,43,42,51,-99,-99,53,42,-99,-99,34,-99,-99,45,-99,-99,37,102
21/03/2018,5,-99,49,34,37,-99,-99,46,45,30,-99,46,46,49,-99,-99,58,46,-99,-99,52,-99,-99,45,-99,-99,44,62
21/03/2018,6,-99,49,37,42,-99,-99,48,52,36,-99,44,48,62,-99,-99,53,43,-99,-99,72,-99,-99,50,-99,-99,56,86
21/03/2018,7,-99,54,51,48,-99,-99,52,75,63,-99,46,33,49,-99,-99,62,44,-99,-99,96,-99,-99,57,-99,-99,89,101
21/03/2018,8,-99,57,71,62,-99,-99,64,191,109,-99,62,18,77,-99,-99,87,51,-99,-99,111,-99,-99,79,-99,-99,151,144
21/03/2018,9,-99,58,69,68,-99,-99,68,106,80,-99,70,21,76,-99,-99,96,54,-99,-99,134,-99,-99,97,-99,-99,120,144
21/03/2018,10,-99,64,85,97,-99,-99,81,86,74,-99,107,31,90,-99,-99,113,73,-99,-99,109,-99,-99,85,-99,-99,96,144
21/03/2018,11,-99,66,107,109,-99,-99,-99,106,85,-99,113,34,119,-99,-99,132,107,-99,-99,101,-99,-99,103,-99,-99,115,138
21/03/2018,12,-99,70,74,96,-99,-99,-99,75,49,-99,94,40,118,-99,-99,97,107,-99,-99,106,-99,-99,117,-99,-99,84,128
21/03/2018,13,-99,64,53,63,-99,-99,101,-99,-99,-99,66,35,70,-99,-99,103,67,-99,-99,64,-99,-99,92,-99,-99,-99,98
21/03/2018,14,-99,55,34,50,-99,-99,56,34,42,-99,57,47,33,-99,-99,82,48,-99,-99,39,-99,-99,48,-99,-99,12,39
21/03/2018,15,-99,56,31,52,-99,-99,49,45,42,-99,49,50,62,-99,-99,61,55,-99,-99,40,-99,-99,41,-99,-99,28,52
21/03/2018,16,-99,60,41,52,-99,-99,57,65,19,-99,46,64,56,-99,-99,59,51,-99,-99,44,-99,-99,57,-99,-99,37,74
21/03/2018,17,-99,66,62,51,-99,-99,60,85,57,-99,58,65,53,-99,-99,49,43,-99,-99,55,-99,-99,56,-99,-99,51,49
21/03/2018,18,-99,75,74,49,-99,-99,56,118,120,-99,54,55,52,-99,-99,71,51,-99,-99,58,-99,-99,67,-99,-99,122,75
21/03/2018,19,-99,60,113,80,-99,-99,52,129,168,-99,87,-99,84,-99,-99,127,73,-99,-99,116,-99,-99,74,-99,-99,109,171
21/03/2018,20,-99,137,88,128,-99,-99,74,102,116,-99,57,-99,168,-99,-99,75,63,-99,-99,63,-99,-99,70,-99,-99,63,107
21/03/2018,21,-99,107,59,88,-99,-99,65,63,101,-99,63,-99,111,-99,-99,51,40,-99,-99,50,-99,-99,50,-99,-99,58,79
21/03/2018,22,-99,19,26,31,-99,-99,24,44,22,-99,30,-99,73,-99,-99,52,29,-99,-99,64,-99,-99,32,-99,-99,49,78
21/03/2018,23,-99,12,23,19,-99,-99,16,15,-99,-99,17,-99,26,-99,-99,36,7,-99,-99,30,-99,-99,14,-99,-99,80,36
21/03/2018,24,-99,11,17,13,-99,-99,11,18,-99,-99,19,10,16,-99,-99,31,16,-99,-99,44,-99,-99,19,-99,-99,80,38
22/03/2018,1,-99,13,22,9,-99,-99,17,54,-99,-99,12,13,19,-99,-99,32,20,-99,-99,38,9,-99,23,-99,23,58,41
22/03/2018,2,-99,13,7,16,-99,-99,15,42,-99,-99,20,19,27,-99,-99,25,20,-99,-99,35,17,-99,15,-99,27,51,41
22/03/2018,3,-99,15,3,14,-99,-99,26,12,-99,-99,19,17,22,-99,-99,31,29,-99,-99,38,18,-99,15,-99,22,63,43
22/03/2018,4,-99,19,8,17,-99,-99,34,27,6,-99,24,18,22,-99,-99,30,22,-99,-99,63,18,-99,21,-99,25,61,44
22/03/2018,5,-99,19,15,17,-99,-99,28,23,5,-99,24,13,29,-99,-99,41,27,-99,-99,50,19,-99,22,-99,20,61,89
22/03/2018,6,-99,19,25,24,-99,-99,28,40,7,-99,27,16,43,-99,-99,83,26,-99,-99,59,24,-99,39,-99,31,48,111
22/03/2018,7,-99,19,43,28,-99,-99,27,127,31,-99,25,20,42,-99,-99,81,44,-99,-99,78,36,-99,47,-99,36,81,122
22/03/2018,8,-99,29,59,44,-99,-99,37,109,36,-99,49,15,55,-99,-99,88,50,-99,-99,81,54,-99,98,-99,65,97,147
22/03/2018,9,-99,31,79,56,-99,-99,34,85,67,-99,91,18,87,-99,-99,102,49,-99,-99,85,31,-99,125,-99,94,112,150
22/03/2018,10,-99,42,140,60,-99,-99,42,49,88,-99,85,28,91,-99,-99,122,-99,-99,-99,114,40,-99,148,-99,77,121,134
22/03/2018,11,-99,56,96,66,-99,-99,40,72,53,-99,79,27,111,-99,-99,116,-99,-99,-99,109,63,-99,131,-99,92,94,138
22/03/2018,12,-99,69,80,71,-99,-99,37,73,49,-99,69,27,121,-99,-99,101,-99,-99,-99,93,47,-99,94,-99,109,69,-99
22/03/2018,13,-99,58,52,52,-99,-99,43,-99,-99,-99,71,37,84,-99,-99,75,-99,-99,-99,44,33,-99,46,-99,81,14,117
22/03/2018,14,-99,44,59,55,-99,-99,36,28,34,-99,59,40,56,-99,-99,90,-99,-99,-99,45,43,-99,48,-99,63,29,61
22/03/2018,15,-99,44,39,43,-99,-99,27,49,20,-99,48,38,60,-99,-99,55,32,-99,-99,50,52,-99,58,-99,46,35,59
22/03/2018,16,-99,44,63,43,-99,-99,44,69,37,-99,35,38,43,-99,-99,58,41,-99,-99,54,57,-99,53,-99,53,36,76
22/03/2018,17,-99,51,42,53,-99,-99,56,70,44,-99,51,46,54,-99,-99,72,40,-99,-99,123,64,-99,50,-99,82,54,91
22/03/2018,18,-99,54,58,44,-99,-99,48,76,60,-99,52,38,62,-99,-99,57,37,-99,-99,37,48,-99,44,-99,-99,60,120
22/03/2018,19,-99,37,61,36,-99,-99,43,78,72,-99,41,36,41,-99,-99,48,30,-99,-99,79,36,-99,54,-99,-99,90,60
22/03/2018,20,-99,46,58,49,-99,-99,14,95,97,-99,46,29,55,-99,-99,69,34,-99,-99,80,38,-99,62,-99,70,72,76
22/03/2018,21,-99,47,64,41,-99,-99,35,88,95,-99,46,33,53,-99,-99,56,42,-99,-99,56,43,-99,74,-99,45,65,75
22/03/2018,22,-99,34,51,39,-99,-99,38,65,62,-99,41,33,46,-99,-99,54,36,-99,-99,60,46,-99,66,-99,75,53,64
22/03/2018,23,-99,35,58,45,-99,-99,37,74,64,-99,38,29,47,-99,-99,55,38,-99,-99,44,43,-99,38,-99,44,52,48
22/03/2018,24,-99,40,39,44,-99,-99,39,41,44,-99,37,30,50,-99,-99,64,32,-99,-99,41,39,-99,38,-99,48,34,-99
23/03/2018,1,-99,33,42,37,-99,-99,45,28,49,-99,45,26,52,-99,-99,46,35,-99,-99,26,36,-99,45,-99,35,28,25
23/03/2018,2,-99,34,27,36,-99,-99,29,25,22,-99,41,19,48,-99,-99,52,36,-99,-99,19,32,-99,42,-99,35,46,22
23/03/2018,3,-99,34,28,41,-99,-99,31,37,26,-99,36,14,39,-99,-99,45,30,-99,-99,21,28,-99,43,-99,31,30,39
23/03/2018,4,-99,40,24,40,-99,-99,49,30,-99,-99,45,9,44,-99,-99,50,33,-99,-99,25,26,-99,50,-99,32,18,23
23/03/2018,5,-99,44,26,40,-99,-99,47,30,-99,-99,48,9,39,-99,-99,61,30,-99,-99,33,34,-99,48,-99,-99,40,38
23/03/2018,6,-99,44,28,34,-99,-99,38,30,-99,-99,47,11,48,-99,-99,58,28,-99,-99,67,36,-99,50,-99,30,47,86
23/03/2018,7,-99,46,29,36,-99,-99,41,51,-99,-99,46,9,38,-99,-99,73,32,-99,-99,78,39,-99,46,-99,42,57,94
23/03/2018,8,-99,45,38,45,-99,-99,41,38,-99,-99,44,9,60,-99,-99,86,38,-99,-99,73,44,-99,44,-99,47,66,116
23/03/2018,9,-99,49,48,58,-99,-99,45,50,-99,-99,57,12,65,-99,-99,80,47,-99,-99,67,46,-99,57,-99,74,67,143
23/03/2018,10,-99,58,45,76,-99,-99,46,59,-99,-99,71,10,70,-99,-99,76,59,-99,-99,95,60,-99,72,-99,46,69,134
23/03/2018,11,-99,57,33,83,-99,-99,40,82,-99,-99,69,13,72,-99,-99,78,64,-99,-99,82,46,-99,86,-99,81,60,139
23/03/2018,12,-99,58,33,73,-99,-99,39,2,-99,-99,50,13,67,-99,-99,99,57,-99,-99,70,58,-99,65,-99,70,8,93
23/03/2018,13,-99,42,6,36,-99,-99,25,11,-99,-99,39,22,33,-99,-99,53,-99,-99,-99,62,27,-99,58,-99,34,10,39
23/03/2018,14,-99,28,44,27,-99,-99,26,24,54,-99,27,17,22,-99,-99,44,54,-99,-99,71,47,-99,39,-99,40,13,58
23/03/2018,15,-99,19,55,30,-99,-99,44,31,47,-99,25,50,37,-99,-99,49,42,-99,-99,57,63,-99,38,-99,43,31,48
23/03/2018,16,-99,32,35,35,-99,-99,41,39,37,-99,38,42,34,-99,-99,46,29,-99,-99,37,19,-99,37,-99,39,12,64
23/03/2018,17,-99,42,39,32,-99,-99,30,34,54,-99,44,36,28,-99,-99,46,31,-99,-99,32,42,-99,36,-99,49,36,66
23/03/2018,18,-99,44,40,36,-99,-99,36,39,131,-99,-99,45,42,-99,-99,44,35,-99,-99,39,41,-99,44,-99,-99,19,68
23/03/2018,19,-99,43,57,38,-99,-99,39,113,87,-99,-99,36,46,-99,-99,35,30,-99,-99,59,36,-99,50,-99,-99,73,72
23/03/2018,20,-99,61,65,71,-99,-99,24,101,54,-99,-99,37,92,-99,-99,54,30,-99,-99,69,34,-99,55,-99,-99,51,60
23/03/2018,21,-99,63,48,56,-99,-99,26,80,42,-99,41,35,76,-99,-99,57,25,-99,-99,75,31,-99,45,-99,60,107,51
23/03/2018,22,-99,60,34,52,-99,-99,39,104,42,-99,52,19,65,-99,-99,69,26,-99,-99,67,42,-99,-99,-99,62,87,57
23/03/2018,23,-99,49,33,42,-99,-99,36,90,34,-99,37,25,46,-99,-99,32,30,-99,-99,83,33,-99,-99,-99,38,71,46
23/03/2018,24,-99,36,18,39,-99,-99,34,51,20,-99,40,20,44,-99,-99,-99,31,-99,-99,67,28,-99,48,-99,55,63,94
24/03/2018,1,-99,27,17,27,-99,-99,32,31,18,-99,36,18,55,-99,-99,60,23,-99,-99,77,25,-99,37,-99,43,75,128
24/03/2018,2,-99,17,18,31,-99,-99,28,46,14,-99,28,9,38,-99,-99,43,18,-99,-99,53,16,-99,38,-99,46,59,93
24/03/2018,3,-99,8,1,27,-99,-99,27,33,6,-99,23,7,34,-99,-99,38,23,-99,-99,65,12,-99,21,-99,55,52,115
24/03/2018,4,-99,9,7,19,-99,-99,26,28,8,-99,21,4,27,-99,-99,21,23,-99,-99,84,11,-99,24,-99,82,61,124
24/03/2018,5,-99,12,13,31,-99,-99,21,18,5,-99,40,4,71,-99,-99,107,29,-99,-99,102,12,-99,17,-99,72,76,137
24/03/2018,6,-99,10,16,61,-99,-99,24,34,11,-99,68,5,85,-99,-99,61,19,-99,-99,80,14,-99,22,-99,57,36,131
24/03/2018,7,-99,10,29,66,-99,-99,19,71,16,-99,72,4,82,-99,-99,66,24,-99,-99,60,23,-99,30,-99,59,74,173
24/03/2018,8,-99,21,64,61,-99,-99,22,-99,35,-99,69,4,58,-99,-99,81,44,-99,-99,67,14,-99,53,-99,66,104,169
24/03/2018,9,-99,38,54,52,-99,-99,33,60,39,-99,68,-99,61,-99,-99,96,56,-99,-99,86,-99,-99,53,-99,54,96,176
24/03/2018,10,-99,37,46,51,-99,-99,13,135,42,-99,66,7,74,-99,-99,90,49,-99,-99,78,9,-99,46,-99,61,80,119
24/03/2018,11,-99,32,9,36,-99,-99,13,73,35,-99,65,12,63,-99,-99,77,46,-99,-99,75,16,-99,45,-99,57,12,112
24/03/2018,12,-99,20,23,35,-99,-99,18,3,29,-99,49,12,41,-99,-99,65,17,-99,-99,61,24,-99,48,-99,46,14,88
24/03/2018,13,-99,30,28,33,-99,-99,21,9,-99,-99,32,21,27,-99,-99,58,37,-99,-99,65,36,-99,48,-99,36,14,56
24/03/2018,14,-99,35,27,35,-99,-99,12,14,-99,-99,39,29,46,-99,-99,50,27,-99,-99,59,34,-99,44,-99,45,18,59
24/03/2018,15,-99,38,43,35,-99,-99,22,23,25,-99,37,36,43,-99,-99,60,28,-99,-99,59,49,-99,64,-99,44,42,80
24/03/2018,16,-99,40,23,35,-99,-99,30,43,31,-99,41,37,38,-99,-99,42,33,-99,-99,-99,39,-99,54,-99,26,31,58
24/03/2018,17,-99,35,30,-99,-99,-99,33,31,20,-99,27,45,31,-99,-99,38,-99,-99,-99,30,-99,-99,36,-99,26,25,-99
24/03/2018,18,-99,26,36,-99,-99,-99,40,32,29,-99,-99,33,29,-99,-99,-99,-99,-99,-99,24,-99,-99,24,-99,25,22,41
24/03/2018,19,-99,24,41,-99,-99,-99,26,60,29,-99,-99,28,37,-99,-99,-99,-99,-99,-99,32,19,-99,33,-99,26,48,44
24/03/2018,20,-99,23,48,25,-99,-99,27,65,38,-99,18,31,42,-99,-99,-99,-99,-99,-99,40,23,-99,38,-99,-99,67,45
24/03/2018,21,-99,26,52,21,-99,-99,21,78,29,-99,22,35,38,-99,-99,-99,24,-99,-99,34,25,-99,25,-99,56,48,39
24/03/2018,22,-99,20,35,25,-99,-99,25,66,25,-99,21,21,40,-99,-99,-99,15,-99,-99,34,28,-99,39,-99,51,43,35
24/03/2018,23,-99,18,40,23,-99,-99,23,48,26,-99,15,17,40,-99,-99,-99,12,-99,-99,30,24,-99,38,-99,36,97,58
24/03/2018,24,-99,14,41,23,-99,-99,29,42,24,-99,29,17,35,-99,-99,-99,24,-99,-99,38,22,-99,53,-99,34,61,37
25/03/2018,1,-99,14,31,25,-99,-99,34,50,18,-99,28,14,30,-99,-99,-99,20,-99,-99,39,21,-99,-99,-99,41,66,38
25/03/2018,2,-99,8,-99,21,-99,-99,14,48,11,-99,22,7,32,-99,-99,-99,11,-99,-99,54,16,-99,42,-99,33,41,82
25/03/2018,3,-99,4,7,19,-99,-99,8,41,7,-99,18,5,34,-99,-99,59,14,-99,-99,53,-99,-99,30,-99,48,48,84
25/03/2018,4,-99,5,5,46,-99,-99,7,35,7,-99,43,4,50,-99,-99,56,15,-99,-99,45,9,-99,32,-99,80,71,96
25/03/2018,5,-99,4,21,44,-99,-99,9,39,8,-99,51,5,74,-99,-99,67,12,-99,-99,43,11,-99,31,-99,64,94,120
25/03/2018,6,-99,8,28,20,-99,-99,5,44,9,-99,39,8,60,-99,-99,72,14,-99,-99,58,6,-99,24,-99,60,80,84
25/03/2018,7,-99,7,28,32,-99,-99,9,43,13,-99,41,-99,42,-99,-99,80,16,-99,-99,51,15,-99,24,-99,49,70,104
25/03/2018,8,-99,10,35,38,-99,-99,9,64,26,-99,37,-99,34,-99,-99,74,18,-99,-99,66,19,-99,50,-99,58,71,98
25/03/2018,9,-99,16,24,34,-99,-99,8,78,28,-99,35,-99,26,-99,-99,86,25,-99,-99,83,30,-99,37,-99,69,87,104
25/03/2018,10,-99,26,33,38,-99,-99,20,82,28,-99,54,-99,53,-99,-99,84,35,-99,-99,57,39,-99,60,-99,68,85,110
25/03/2018,11,-99,33,36,44,-99,-99,15,52,14,-99,57,25,70,-99,-99,76,40,-99,-99,70,37,-99,63,-99,74,69,105
25/03/2018,12,-99,34,23,45,-99,-99,18,-99,10,-99,25,22,51,-99,-99,66,27,-99,-99,65,-99,-99,51,-99,58,47,99
25/03/2018,13,-99,33,18,31,-99,-99,15,14,17,-99,42,27,42,-99,-99,71,25,-99,-99,49,-99,-99,48,-99,45,-99,56
25/03/2018,14,-99,20,1,30,-99,-99,11,1,20,-99,18,20,43,-99,-99,35,41,-99,-99,33,-99,-99,44,-99,40,13,40
25/03/2018,15,-99,20,9,20,-99,-99,19,10,8,-99,28,28,20,-99,-99,30,34,-99,-99,43,29,-99,25,-99,28,12,31
25/03/2018,16,-99,23,24,29,-99,-99,23,17,8,-99,34,28,14,-99,-99,26,30,-99,-99,38,30,-99,25,-99,27,20,31
25/03/2018,17,-99,25,22,48,-99,-99,34,39,10,-99,33,44,16,-99,-99,37,20,-99,-99,36,27,-99,30,-99,28,33,40
25/03/2018,18,-99,31,-99,30,-99,-99,27,45,14,-99,25,54,29,-99,-99,41,25,-99,-99,33,28,-99,29,-99,31,47,39
25/03/2018,19,-99,35,-99,26,-99,-99,30,111,24,-99,26,51,47,-99,-99,45,25,-99,-99,52,41,-99,39,-99,74,72,52
25/03/2018,20,-99,55,2,65,-99,-99,56,116,36,-99,49,47,108,-99,-99,69,31,-99,-99,75,59,-99,41,-99,68,88,55
25/03/2018,21,-99,58,59,59,-99,-99,55,54,50,-99,76,67,85,-99,-99,82,56,-99,-99,38,58,-99,50,-99,79,57,30
25/03/2018,22,-99,65,48,73,-99,-99,42,42,25,-99,60,54,88,-99,-99,63,38,-99,-99,42,61,-99,43,-99,68,80,52
25/03/2018,23,-99,59,48,44,-99,-99,53,70,38,-99,40,38,57,-99,-99,51,32,-99,-99,42,49,-99,44,-99,67,100,53
25/03/2018,24,-99,49,36,38,-99,-99,51,48,36,-99,44,31,49,-99,-99,62,43,-99,-99,35,49,-99,44,-99,53,46,35
26/03/2018,1,-99,38,33,42,-99,-99,51,26,31,-99,43,25,64,-99,-99,41,46,-99,-99,39,35,-99,41,-99,48,22,44
26/03/2018,2,-99,41,18,38,-99,-99,33,68,33,-99,43,26,52,-99,-99,49,45,-99,-99,48,29,-99,38,-99,54,45,82
26/03/2018,3,-99,34,14,45,-99,-99,21,41,30,-99,37,30,43,-99,-99,36,33,-99,-99,40,29,-99,27,-99,60,22,59
26/03/2018,4,-99,40,15,34,-99,-99,21,44,26,-99,34,28,44,-99,-99,45,33,-99,-99,39,27,-99,19,-99,59,54,49
26/03/2018,5,-99,36,11,34,-99,-99,27,51,22,-99,32,21,51,-99,-99,46,45,-99,-99,66,29,-99,28,-99,58,63,80
26/03/2018,6,-99,38,23,41,-99,-99,33,47,17,-99,35,18,65,-99,-99,85,40,-99,-99,99,31,-99,32,-99,59,56,120
26/03/2018,7,-99,43,47,55,-99,-99,35,76,27,-99,57,19,67,-99,-99,99,42,-99,-99,78,42,-99,43,-99,50,75,138
26/03/2018,8,-99,42,58,64,-99,-99,51,121,47,-99,61,20,74,-99,-99,88,51,-99,-99,88,47,-99,56,-99,73,-99,163
26/03/2018,9,-99,52,84,73,-99,-99,41,170,45,-99,53,42,69,-99,-99,103,64,-99,-99,96,54,-99,76,-99,111,-99,146
26/03/2018,10,-99,60,84,69,-99,-99,43,118,42,-99,77,34,72,-99,-99,91,66,-99,-99,83,64,-99,85,-99,96,-99,108
26/03/2018,11,-99,60,135,66,-99,-99,63,101,44,-99,85,40,75,-99,-99,61,72,-99,-99,78,73,-99,81,-99,73,112,89
26/03/2018,12,-99,55,82,48,-99,-99,62,81,32,-99,57,37,66,-99,-99,57,58,-99,-99,52,69,-99,95,-99,57,83,77
26/03/2018,13,-99,32,15,41,-99,-99,64,-99,17,-99,-99,42,54,-99,-99,59,31,-99,-99,55,44,-99,68,-99,50,18,64
26/03/2018,14,-99,32,62,43,-99,-99,31,-99,21,-99,-99,70,44,-99,-99,52,28,-99,-99,57,32,-99,56,-99,50,39,64
26/03/2018,15,-99,45,40,47,-99,-99,31,62,14,-99,-99,77,51,-99,-99,48,32,-99,-99,64,46,-99,51,-99,56,57,78
26/03/2018,16,-99,74,38,59,-99,-99,35,76,18,-99,-99,70,55,-99,-99,72,35,-99,-99,64,53,-99,53,-99,86,60,71
26/03/2018,17,-99,63,54,89,-99,-99,52,79,29,-99,87,63,96,-99,-99,105,67,-99,-99,106,70,-99,55,-99,104,100,113
26/03/2018,18,-99,62,68,72,-99,-99,50,92,46,-99,98,51,98,-99,-99,108,60,-99,-99,85,70,-99,84,-99,118,149,133
26/03/2018,19,-99,64,127,69,-99,-99,44,130,49,-99,76,40,81,-99,-99,89,52,-99,-99,80,58,-99,91,-99,90,146,118
26/03/2018,20,-99,53,74,55,-99,-99,41,195,46,-99,60,34,73,-99,-99,80,43,-99,-99,87,47,-99,63,-99,76,121,82
26/03/2018,21,-99,49,56,56,-99,-99,34,127,34,-99,55,26,51,-99,-99,62,43,-99,-99,87,46,-99,58,-99,42,93,62
26/03/2018,22,-99,40,54,58,-99,-99,38,60,30,-99,48,26,44,-99,-99,33,34,-99,-99,100,41,-99,53,-99,39,51,49
26/03/2018,23,-99,37,43,49,-99,-99,35,18,30,-99,39,28,41,-99,-99,25,32,-99,-99,98,39,-99,66,-99,-99,30,92
26/03/2018,24,-99,37,51,40,-99,-99,27,59,31,-99,40,27,46,-99,-99,36,33,-99,-99,66,41,-99,60,-99,-99,50,76
27/03/2018,1,-99,37,59,43,-99,-99,43,75,32,-99,46,26,67,-99,-99,88,39,-99,-99,74,39,-99,69,-99,-99,61,72
27/03/2018,2,-99,34,52,48,-99,-99,43,73,25,-99,62,26,83,-99,-99,52,51,-99,-99,59,40,-99,55,-99,-99,83,53
27/03/2018,3,-99,31,43,44,-99,-99,42,68,26,-99,51,26,62,-99,-99,42,52,-99,-99,47,40,-99,54,-99,-99,59,44
27/03/2018,4,-99,34,43,49,-99,-99,32,61,33,-99,49,23,56,-99,-99,60,53,-99,-99,41,41,-99,45,-99,50,66,39
27/03/2018,5,-99,30,45,45,-99,-99,31,66,29,-99,48,20,55,-99,-99,66,49,-99,-99,33,32,-99,51,-99,57,66,58
27/03/2018,6,-99,35,52,48,-99,-99,27,76,30,-99,52,20,56,-99,-99,79,48,-99,-99,55,36,-99,61,-99,51,72,68
27/03/2018,7,-99,40,61,54,-99,-99,30,118,34,-99,54,17,55,-99,-99,73,47,-99,-99,67,40,-99,85,-99,64,119,83
27/03/2018,8,-99,47,75,51,-99,-99,32,198,64,-99,57,19,-99,-99,-99,78,70,-99,-99,86,51,-99,75,-99,59,90,92
27/03/2018,9,-99,45,91,58,-99,-99,44,134,49,-99,57,26,57,-99,-99,92,56,-99,-99,79,37,-99,99,-99,83,119,103
27/03/2018,10,-99,60,67,68,-99,-99,41,-99,44,-99,77,35,64,-99,-99,92,66,-99,-99,88,55,-99,123,-99,94,116,97
27/03/2018,11,-99,64,59,73,-99,-99,38,-99,40,-99,80,40,82,-99,-99,81,72,-99,-99,75,73,-99,83,-99,89,101,107
27/03/2018,12,-99,48,45,54,-99,-99,35,-99,27,-99,50,41,75,-99,-99,63,55,-99,-99,61,66,-99,65,-99,60,60,83
27/03/2018,13,-99,47,35,52,-99,-99,44,-99,18,-99,47,54,66,-99,-99,83,53,-99,-99,54,64,-99,62,-99,52,49,85
27/03/2018,14,-99,54,38,59,-99,-99,41,-99,25,-99,55,59,67,-99,-99,66,52,-99,-99,61,52,-99,60,-99,61,54,67
27/03/2018,15,-99,60,49,63,-99,-99,39,-99,27,-99,57,78,60,-99,-99,64,49,-99,-99,65,47,-99,66,-99,62,54,64
27/03/2018,16,-99,69,56,64,-99,-99,51,-99,27,-99,62,61,51,-99,-99,67,51,-99,-99,63,59,-99,58,-99,78,56,69
27/03/2018,17,-99,65,54,67,-99,-99,57,-99,26,-99,63,47,83,-99,-99,77,55,-99,-99,76,77,-99,56,-99,79,53,97
27/03/2018,18,-99,60,63,66,-99,-99,60,-99,40,-99,83,43,89,-99,-99,93,59,-99,-99,87,77,-99,77,-99,83,102,109
27/03/2018,19,-99,51,109,60,-99,-99,49,-99,44,-99,73,35,94,-99,-99,92,49,-99,-99,111,63,-99,100,-99,93,145,120
27/03/2018,20,-99,51,66,49,-99,-99,41,-99,37,-99,59,26,74,-99,-99,80,46,-99,-99,81,43,-99,73,-99,72,131,80
27/03/2018,21,-99,38,126,51,-99,-99,35,-99,42,-99,52,20,60,-99,-99,55,42,-99,-99,76,37,-99,115,-99,38,185,60
27/03/2018,22,-99,36,75,67,-99,-99,33,-99,48,-99,75,30,58,-99,-99,156,55,-99,-99,97,49,-99,95,-99,58,150,46
27/03/2018,23,-99,55,52,54,-99,-99,58,-99,21,-99,49,32,96,-99,-99,63,39,-99,-99,101,51,-99,46,-99,93,81,111
27/03/2018,24,-99,46,34,38,-99,-99,36,-99,15,-99,41,23,49,-99,-99,46,33,-99,-99,112,39,-99,36,-99,54,48,96
28/03/2018,1,-99,48,23,42,-99,-99,31,-99,13,-99,40,26,46,-99,-99,64,34,-99,-99,78,49,-99,44,-99,49,39,92
28/03/2018,2,-99,43,38,40,-99,-99,31,-99,13,-99,37,26,48,-99,-99,53,27,-99,-99,69,42,-99,37,-99,56,54,87
28/03/2018,3,-99,32,33,56,-99,-99,38,-99,16,-99,48,27,61,-99,-99,67,38,-99,-99,87,34,-99,42,-99,66,73,101
28/03/2018,4,-99,23,38,53,-99,-99,30,-99,17,-99,57,19,63,-99,-99,73,38,-99,-99,105,33,-99,44,-99,63,64,103
28/03/2018,5,-99,21,33,47,-99,-99,36,-99,19,-99,44,17,54,-99,-99,65,38,-99,-99,83,28,-99,37,-99,59,38,105
28/03/2018,6,-99,22,29,39,-99,-99,21,-99,21,-99,41,15,51,-99,-99,62,36,-99,-99,133,27,-99,58,-99,49,68,80
28/03/2018,7,-99,28,44,45,-99,-99,29,-99,32,-99,47,18,60,-99,-99,64,50,-99,-99,97,32,-99,72,-99,67,88,56
28/03/2018,8,-99,34,61,51,-99,-99,15,-99,42,-99,54,18,66,-99,-99,77,64,-99,-99,88,36,-99,67,-99,91,147,51
28/03/2018,9,-99,50,89,58,-99,-99,25,-99,35,-99,54,27,60,-99,-99,71,56,-99,-99,69,29,-99,92,-99,91,156,53
28/03/2018,10,-99,-99,80,64,-99,-99,44,-99,43,-99,61,30,67,-99,-99,84,62,-99,-99,57,32,-99,78,-99,91,81,-99
