Year,Month,Day,station,PromDiario,Max,Min,indice,Zona
2020,9,29,TLA,26.0,53.0,9.0,32.5,NO
2020,9,30,TLA,56.0,110.0,26.0,72.618,NO
2020,10,1,TLA,62.0,120.0,19.0,81.265,NO
2020,10,2,TLA,52.0,90.0,14.0,66.853,NO
2020,10,3,TLA,58.0,92.0,25.0,75.5,NO
2020,10,4,TLA,36.0,50.0,21.0,45.0,NO
2020,10,5,TLA,36.0,60.0,12.0,45.0,NO
2020,10,6,TLA,45.0,66.0,24.0,56.765,NO
2020,10,7,TLA,32.0,61.0,18.0,40.0,NO
2020,10,8,TLA,23.0,47.0,4.0,28.75,NO
2020,10,10,TLA,42.0,67.0,14.0,52.441,NO
2020,10,12,TLA,57.0,93.0,20.0,74.059,NO
2020,11,1,TLA,61.0,104.0,31.0,79.824,NO
2020,11,2,TLA,47.0,74.0,22.0,59.647,NO
2020,11,3,TLA,58.0,106.0,25.0,75.5,NO
2020,11,4,TLA,37.0,76.0,18.0,46.25,NO
2020,11,5,TLA,34.0,48.0,10.0,42.5,NO
2020,11,6,TLA,35.0,116.0,11.0,43.75,NO
2020,11,7,TLA,26.0,57.0,10.0,32.5,NO
2020,11,8,TLA,27.0,49.0,8.0,33.75,NO
2020,11,10,TLA,32.0,54.0,9.0,40.0,NO
2020,11,12,TLA,66.0,150.0,31.0,87.029,NO
2020,11,26,TLA,54.0,94.0,20.0,69.735,NO
2020,11,27,TLA,55.0,111.0,13.0,71.176,NO
2020,11,28,TLA,52.0,93.0,16.0,66.853,NO
2020,11,29,TLA,64.0,105.0,24.0,84.147,NO
2020,11,30,TLA,70.0,110.0,50.0,92.794,NO
2020,12,1,TLA,58.0,114.0,32.0,75.5,NO
2020,12,2,TLA,50.0,115.0,23.0,63.971,NO
2020,12,3,TLA,49.0,89.0,26.0,62.529,NO
2020,12,4,TLA,35.0,55.0,15.0,43.75,NO
2020,12,5,TLA,39.0,69.0,19.0,48.75,NO
2020,12,7,TLA,21.0,43.0,9.0,26.25,NO
2020,12,8,TLA,30.0,60.0,7.0,37.5,NO
2020,12,9,TLA,39.0,75.0,7.0,48.75,NO
2020,12,10,TLA,27.0,53.0,12.0,33.75,NO
2020,12,12,TLA,51.0,138.0,30.0,65.412,NO
2020,12,15,TLA,44.0,73.0,28.0,55.324,NO
2020,12,16,TLA,54.0,101.0,29.0,69.735,NO
2020,12,17,TLA,60.0,101.0,40.0,78.382,NO
2020,12,18,TLA,52.0,98.0,30.0,66.853,NO
2020,12,19,TLA,61.0,112.0,41.0,79.824,NO
2020,12,20,TLA,50.0,70.0,35.0,63.971,NO
2020,12,21,TLA,69.0,128.0,36.0,91.353,NO
2020,12,22,TLA,69.0,111.0,32.0,91.353,NO
2020,12,23,TLA,69.0,122.0,34.0,91.353,NO
2020,12,24,TLA,68.0,111.0,28.0,89.912,NO
2020,12,25,TLA,72.0,111.0,42.0,95.676,NO
2020,12,26,TLA,43.0,113.0,21.0,53.882,NO
2020,12,27,TLA,42.0,64.0,24.0,52.441,NO
2020,12,28,TLA,46.0,80.0,19.0,58.206,NO
2020,12,29,TLA,69.0,126.0,26.0,91.353,NO
2020,12,30,TLA,52.0,85.0,20.0,66.853,NO
2020,12,31,TLA,47.0,108.0,14.0,59.647,NO
2019,1,1,UIZ,106.0,192.0,40.0,111.652,SE
2019,1,3,UIZ,61.0,108.0,30.0,79.824,SE
2019,1,4,UIZ,53.0,79.0,42.0,68.294,SE
2019,1,6,UIZ,27.0,63.0,6.0,33.75,SE
2019,1,8,UIZ,29.0,54.0,16.0,36.25,SE
2019,1,9,UIZ,32.0,64.0,10.0,40.0,SE
2019,1,10,UIZ,19.0,45.0,6.0,23.75,SE
2019,1,11,UIZ,39.0,74.0,16.0,48.75,SE
2019,1,12,UIZ,59.0,126.0,20.0,76.941,SE
2019,1,13,UIZ,27.0,52.0,12.0,33.75,SE
2019,1,14,UIZ,45.0,89.0,17.0,56.765,SE
2019,1,15,UIZ,52.0,83.0,29.0,66.853,SE
2019,1,16,UIZ,59.0,102.0,42.0,76.941,SE
2019,1,17,UIZ,54.0,79.0,37.0,69.735,SE
2019,1,18,UIZ,53.0,87.0,29.0,68.294,SE
2019,1,19,UIZ,46.0,85.0,22.0,58.206,SE
2019,1,20,UIZ,34.0,68.0,11.0,42.5,SE
2019,1,21,UIZ,57.0,79.0,37.0,74.059,SE
2019,1,22,UIZ,49.0,84.0,29.0,62.529,SE
2019,1,23,UIZ,45.0,84.0,27.0,56.765,SE
2019,1,24,UIZ,46.0,105.0,21.0,58.206,SE
2019,1,25,UIZ,44.0,78.0,31.0,55.324,SE
2019,1,27,UIZ,26.0,40.0,11.0,32.5,SE
2019,1,28,UIZ,47.0,73.0,22.0,59.647,SE
2019,1,29,UIZ,52.0,80.0,26.0,66.853,SE
2019,1,30,UIZ,36.0,59.0,12.0,45.0,SE
2019,2,1,UIZ,71.0,128.0,34.0,94.235,SE
2019,2,2,UIZ,61.0,88.0,47.0,79.824,SE
2019,2,3,UIZ,55.0,97.0,35.0,71.176,SE
2019,2,4,UIZ,63.0,96.0,38.0,82.706,SE
2019,2,8,UIZ,39.0,74.0,15.0,48.75,SE
2019,2,9,UIZ,30.0,60.0,17.0,37.5,SE
2019,2,10,UIZ,21.0,56.0,8.0,26.25,SE
2019,2,11,UIZ,35.0,65.0,12.0,43.75,SE
2019,2,12,UIZ,52.0,83.0,36.0,66.853,SE
2019,2,13,UIZ,49.0,123.0,17.0,62.529,SE
2019,2,14,UIZ,46.0,76.0,29.0,58.206,SE
2019,2,15,UIZ,49.0,64.0,35.0,62.529,SE
2019,2,16,UIZ,53.0,86.0,38.0,68.294,SE
2019,2,17,UIZ,45.0,75.0,24.0,56.765,SE
2019,2,20,UIZ,30.0,84.0,14.0,37.5,SE
2019,2,21,UIZ,28.0,82.0,13.0,35.0,SE
2019,2,22,UIZ,38.0,76.0,19.0,47.5,SE
2019,2,23,UIZ,42.0,75.0,25.0,52.441,SE
2019,2,24,UIZ,37.0,54.0,24.0,46.25,SE
2019,2,25,UIZ,41.0,94.0,11.0,51.0,SE
2019,2,26,UIZ,38.0,62.0,19.0,47.5,SE
2019,2,27,UIZ,44.0,96.0,19.0,55.324,SE
2019,2,28,UIZ,54.0,129.0,30.0,69.735,SE
2019,3,1,UIZ,56.0,100.0,30.0,72.618,SE
2019,3,2,UIZ,61.0,93.0,38.0,79.824,SE
2019,3,3,UIZ,50.0,69.0,34.0,63.971,SE
2019,3,4,UIZ,56.0,79.0,33.0,72.618,SE
2019,3,8,UIZ,31.0,63.0,14.0,38.75,SE
2019,3,9,UIZ,29.0,47.0,15.0,36.25,SE
2019,3,11,UIZ,22.0,38.0,8.0,27.5,SE
2019,3,12,UIZ,51.0,84.0,29.0,65.412,SE
2019,3,13,UIZ,53.0,106.0,19.0,68.294,SE
2019,3,14,UIZ,62.0,93.0,36.0,81.265,SE
2019,3,15,UIZ,61.0,100.0,29.0,79.824,SE
2019,3,16,UIZ,50.0,85.0,29.0,63.971,SE
2019,3,17,UIZ,50.0,71.0,36.0,63.971,SE
2019,3,18,UIZ,36.0,56.0,20.0,45.0,SE
2019,3,19,UIZ,38.0,59.0,25.0,47.5,SE
2019,3,20,UIZ,46.0,73.0,27.0,58.206,SE
2019,3,21,UIZ,43.0,58.0,19.0,53.882,SE
2019,3,22,UIZ,42.0,63.0,25.0,52.441,SE
2019,3,23,UIZ,39.0,63.0,20.0,48.75,SE
2019,3,24,UIZ,38.0,54.0,25.0,47.5,SE
2019,3,25,UIZ,45.0,69.0,21.0,56.765,SE
2019,3,26,UIZ,39.0,56.0,23.0,48.75,SE
2019,3,27,UIZ,39.0,75.0,21.0,48.75,SE
2019,3,28,UIZ,39.0,72.0,26.0,48.75,SE
2019,3,29,UIZ,68.0,98.0,35.0,89.912,SE
2019,3,30,UIZ,73.0,95.0,46.0,97.118,SE
2019,3,31,UIZ,64.0,89.0,41.0,84.147,SE
2019,4,1,UIZ,52.0,93.0,21.0,66.853,SE
2019,4,3,UIZ,46.0,74.0,21.0,58.206,SE
2019,4,4,UIZ,78.0,172.0,35.0,101.71,SE
2019,4,6,UIZ,22.0,48.0,6.0,27.5,SE
2019,4,8,UIZ,26.0,39.0,11.0,32.5,SE
2019,4,9,UIZ,33.0,61.0,21.0,41.25,SE
2019,4,10,UIZ,26.0,66.0,6.0,32.5,SE
2019,4,12,UIZ,60.0,98.0,22.0,78.382,SE
2019,5,1,UIZ,74.0,120.0,47.0,98.559,SE
2019,5,2,UIZ,75.0,122.0,47.0,100.0,SE
2019,5,3,UIZ,49.0,72.0,20.0,62.529,SE
2019,5,4,UIZ,61.0,87.0,47.0,79.824,SE
2019,5,8,UIZ,19.0,30.0,4.0,23.75,SE
2019,5,9,UIZ,32.0,54.0,17.0,40.0,SE
2019,5,10,UIZ,28.0,60.0,11.0,35.0,SE
2019,5,18,UIZ,50.0,69.0,29.0,63.971,SE
2019,5,19,UIZ,44.0,69.0,20.0,55.324,SE
2019,5,20,UIZ,51.0,84.0,16.0,65.412,SE
2019,5,21,UIZ,66.0,119.0,14.0,87.029,SE
2019,5,22,UIZ,46.0,93.0,18.0,58.206,SE
2019,5,23,UIZ,59.0,107.0,18.0,76.941,SE
2019,5,24,UIZ,51.0,86.0,7.0,65.412,SE
2019,5,25,UIZ,57.0,88.0,31.0,74.059,SE
2019,5,26,UIZ,43.0,64.0,21.0,53.882,SE
2019,5,27,UIZ,47.0,82.0,18.0,59.647,SE
2019,5,28,UIZ,69.0,100.0,40.0,91.353,SE
2019,5,29,UIZ,56.0,100.0,23.0,72.618,SE
2019,5,30,UIZ,54.0,91.0,25.0,69.735,SE
2019,5,31,UIZ,48.0,74.0,29.0,61.088,SE
2019,6,1,UIZ,60.0,93.0,39.0,78.382,SE
2019,6,2,UIZ,85.0,131.0,50.0,104.196,SE
2019,6,3,UIZ,43.0,78.0,23.0,53.882,SE
2019,6,4,UIZ,53.0,77.0,37.0,68.294,SE
2019,6,8,UIZ,22.0,38.0,4.0,27.5,SE
2019,6,9,UIZ,40.0,91.0,19.0,50.0,SE
2019,6,10,UIZ,22.0,41.0,7.0,27.5,SE
2019,6,14,UIZ,22.0,33.0,10.0,27.5,SE
2019,6,15,UIZ,43.0,82.0,22.0,53.882,SE
2019,6,16,UIZ,35.0,53.0,12.0,43.75,SE
2019,6,17,UIZ,45.0,89.0,12.0,56.765,SE
2019,6,18,UIZ,38.0,63.0,16.0,47.5,SE
2019,6,19,UIZ,36.0,57.0,14.0,45.0,SE
2019,6,20,UIZ,49.0,84.0,20.0,62.529,SE
2019,6,21,UIZ,43.0,87.0,16.0,53.882,SE
2019,6,22,UIZ,44.0,73.0,18.0,55.324,SE
2019,6,23,UIZ,37.0,72.0,10.0,46.25,SE
2019,7,1,UIZ,66.0,111.0,44.0,87.029,SE
2019,7,2,UIZ,73.0,128.0,43.0,97.118,SE
2019,7,3,UIZ,50.0,110.0,16.0,63.971,SE
2019,7,4,UIZ,53.0,77.0,30.0,68.294,SE
2019,7,6,UIZ,31.0,60.0,4.0,38.75,SE
2019,7,9,UIZ,36.0,89.0,13.0,45.0,SE
2019,7,18,UIZ,44.0,97.0,16.0,55.324,SE
2019,7,19,UIZ,27.0,49.0,9.0,33.75,SE
2019,7,20,UIZ,42.0,66.0,19.0,52.441,SE
2019,7,21,UIZ,25.0,59.0,10.0,31.25,SE
2019,7,22,UIZ,25.0,53.0,5.0,31.25,SE
2019,7,24,UIZ,29.0,76.0,6.0,36.25,SE
2019,7,25,UIZ,29.0,49.0,5.0,36.25,SE
2019,7,26,UIZ,24.0,46.0,6.0,30.0,SE
2019,7,27,UIZ,19.0,41.0,4.0,23.75,SE
2019,7,29,UIZ,27.0,48.0,10.0,33.75,SE
2019,7,30,UIZ,36.0,73.0,12.0,45.0,SE
2019,7,31,UIZ,45.0,78.0,14.0,56.765,SE
2019,8,1,UIZ,57.0,83.0,40.0,74.059,SE
2019,8,2,UIZ,44.0,58.0,26.0,55.324,SE
2019,8,3,UIZ,46.0,70.0,33.0,58.206,SE
2019,8,6,UIZ,40.0,69.0,20.0,50.0,SE
2019,8,8,UIZ,23.0,42.0,3.0,28.75,SE
2019,8,9,UIZ,26.0,58.0,8.0,32.5,SE
2019,8,10,UIZ,23.0,54.0,12.0,28.75,SE
2019,8,12,UIZ,66.0,91.0,43.0,87.029,SE
2019,8,13,UIZ,20.0,39.0,7.0,25.0,SE
2019,8,14,UIZ,30.0,72.0,9.0,37.5,SE
2019,8,15,UIZ,28.0,47.0,7.0,35.0,SE
2019,8,16,UIZ,34.0,68.0,7.0,42.5,SE
2019,8,17,UIZ,38.0,59.0,25.0,47.5,SE
2019,8,18,UIZ,37.0,74.0,16.0,46.25,SE
2019,8,20,UIZ,36.0,63.0,18.0,45.0,SE
2019,8,21,UIZ,33.0,71.0,19.0,41.25,SE
2019,8,22,UIZ,30.0,46.0,12.0,37.5,SE
2019,8,23,UIZ,43.0,77.0,16.0,53.882,SE
2019,8,24,UIZ,34.0,61.0,13.0,42.5,SE
2019,8,25,UIZ,34.0,68.0,19.0,42.5,SE
2019,8,26,UIZ,34.0,67.0,12.0,42.5,SE
2019,8,27,UIZ,31.0,55.0,11.0,38.75,SE
2019,8,28,UIZ,36.0,68.0,18.0,45.0,SE
2019,8,29,UIZ,37.0,68.0,18.0,46.25,SE
2019,8,30,UIZ,39.0,67.0,10.0,48.75,SE
2019,9,1,UIZ,60.0,95.0,26.0,78.382,SE
2019,9,2,UIZ,40.0,76.0,18.0,50.0,SE
2019,9,3,UIZ,50.0,67.0,37.0,63.971,SE
2019,9,6,UIZ,31.0,70.0,12.0,38.75,SE
2019,9,8,UIZ,40.0,69.0,15.0,50.0,SE
2019,9,9,UIZ,31.0,57.0,12.0,38.75,SE
2019,9,10,UIZ,21.0,36.0,8.0,26.25,SE
2019,9,12,UIZ,72.0,109.0,43.0,95.676,SE
2019,9,16,UIZ,31.0,52.0,3.0,38.75,SE
2019,9,17,UIZ,31.0,63.0,11.0,38.75,SE
2019,9,19,UIZ,32.0,58.0,6.0,40.0,SE
2019,9,21,UIZ,25.0,46.0,13.0,31.25,SE
2019,9,22,UIZ,28.0,70.0,13.0,35.0,SE
2019,9,23,UIZ,33.0,77.0,13.0,41.25,SE
2019,9,24,UIZ,42.0,74.0,10.0,52.441,SE
2019,9,25,UIZ,35.0,63.0,12.0,43.75,SE
2019,9,26,UIZ,41.0,71.0,15.0,51.0,SE
2019,9,27,UIZ,30.0,61.0,18.0,37.5,SE
2019,9,28,UIZ,29.0,56.0,13.0,36.25,SE
2019,9,30,UIZ,14.0,34.0,2.0,17.5,SE
2019,10,1,UIZ,44.0,75.0,12.0,55.324,SE
2019,10,2,UIZ,44.0,53.0,37.0,55.324,SE
2019,10,3,UIZ,60.0,78.0,44.0,78.382,SE
2019,10,6,UIZ,37.0,65.0,12.0,46.25,SE
2019,10,9,UIZ,27.0,50.0,8.0,33.75,SE
2019,10,10,UIZ,30.0,56.0,11.0,37.5,SE
2019,10,12,UIZ,63.0,133.0,37.0,82.706,SE
2019,10,13,UIZ,29.0,50.0,17.0,36.25,SE
2019,10,14,UIZ,36.0,65.0,18.0,45.0,SE
2019,10,15,UIZ,42.0,83.0,14.0,52.441,SE
2019,10,16,UIZ,25.0,47.0,8.0,31.25,SE
2019,10,17,UIZ,12.0,31.0,2.0,15.0,SE
2019,10,18,UIZ,16.0,24.0,9.0,20.0,SE
2019,10,19,UIZ,20.0,39.0,9.0,25.0,SE
2019,10,20,UIZ,10.0,26.0,5.0,12.5,SE
2019,10,21,UIZ,21.0,52.0,4.0,26.25,SE
2019,10,23,UIZ,32.0,56.0,9.0,40.0,SE
2019,10,24,UIZ,28.0,53.0,11.0,35.0,SE
2019,10,25,UIZ,44.0,86.0,9.0,55.324,SE
2019,10,26,UIZ,25.0,42.0,7.0,31.25,SE
2019,10,27,UIZ,35.0,62.0,17.0,43.75,SE
2019,10,28,UIZ,49.0,81.0,27.0,62.529,SE
2019,10,29,UIZ,33.0,52.0,14.0,41.25,SE
2019,10,30,UIZ,41.0,75.0,16.0,51.0,SE
2019,10,31,UIZ,29.0,50.0,7.0,36.25,SE
2019,11,1,UIZ,48.0,71.0,19.0,61.088,SE
2019,11,2,UIZ,48.0,83.0,23.0,61.088,SE
2019,11,3,UIZ,58.0,90.0,34.0,75.5,SE
2019,11,6,UIZ,24.0,52.0,11.0,30.0,SE
2019,11,8,UIZ,19.0,46.0,8.0,23.75,SE
2019,11,9,UIZ,31.0,60.0,10.0,38.75,SE
2019,11,12,UIZ,68.0,134.0,23.0,89.912,SE
2019,11,14,UIZ,23.0,42.0,6.0,28.75,SE
2019,11,15,UIZ,40.0,77.0,15.0,50.0,SE
2019,11,16,UIZ,51.0,89.0,26.0,65.412,SE
2019,11,20,UIZ,52.0,80.0,30.0,66.853,SE
2019,11,21,UIZ,53.0,85.0,26.0,68.294,SE
2019,11,22,UIZ,60.0,93.0,22.0,78.382,SE
2019,11,23,UIZ,58.0,105.0,31.0,75.5,SE
2019,11,24,UIZ,50.0,97.0,18.0,63.971,SE
2019,11,25,UIZ,50.0,75.0,30.0,63.971,SE
2019,11,26,UIZ,46.0,84.0,23.0,58.206,SE
2019,11,27,UIZ,64.0,99.0,37.0,84.147,SE
2019,11,28,UIZ,59.0,97.0,31.0,76.941,SE
2019,11,29,UIZ,59.0,130.0,33.0,76.941,SE
2019,11,30,UIZ,56.0,77.0,29.0,72.618,SE
2019,12,1,UIZ,55.0,82.0,29.0,71.176,SE
2019,12,2,UIZ,64.0,108.0,28.0,84.147,SE
2019,12,3,UIZ,53.0,85.0,23.0,68.294,SE
2019,12,6,UIZ,41.0,59.0,18.0,51.0,SE
2019,12,8,UIZ,17.0,40.0,6.0,21.25,SE
2019,12,10,UIZ,25.0,49.0,6.0,31.25,SE
2019,12,11,UIZ,35.0,65.0,21.0,43.75,SE
2019,12,12,UIZ,55.0,81.0,24.0,71.176,SE
2019,12,13,UIZ,67.0,129.0,35.0,88.471,SE
2019,12,14,UIZ,65.0,84.0,28.0,85.588,SE
2019,12,15,UIZ,66.0,100.0,33.0,87.029,SE
2019,12,16,UIZ,52.0,121.0,14.0,66.853,SE
2019,12,17,UIZ,60.0,97.0,38.0,78.382,SE
2019,12,18,UIZ,66.0,147.0,22.0,87.029,SE
2019,12,19,UIZ,76.0,120.0,37.0,101.0,SE
2019,12,20,UIZ,81.0,125.0,46.0,102.775,SE
2019,12,21,UIZ,68.0,111.0,25.0,89.912,SE
2019,12,22,UIZ,55.0,95.0,19.0,71.176,SE
2019,12,23,UIZ,77.0,130.0,23.0,101.355,SE
2019,12,24,UIZ,51.0,83.0,20.0,65.412,SE
2019,12,25,UIZ,84.0,153.0,20.0,103.841,SE
2019,12,26,UIZ,57.0,77.0,22.0,74.059,SE
2019,12,28,UIZ,46.0,84.0,26.0,58.206,SE
2019,12,29,UIZ,37.0,72.0,15.0,46.25,SE
2019,12,31,UIZ,44.0,88.0,15.0,55.324,SE
2020,1,2,UIZ,46.0,73.0,22.0,58.206,SE
2020,1,3,UIZ,53.0,89.0,13.0,68.294,SE
2020,1,4,UIZ,59.0,91.0,35.0,76.941,SE
2020,1,5,UIZ,27.0,54.0,9.0,33.75,SE
2020,1,6,UIZ,36.0,60.0,20.0,45.0,SE
2020,1,7,UIZ,20.0,30.0,11.0,25.0,SE
2020,1,8,UIZ,29.0,56.0,14.0,36.25,SE
2020,1,9,UIZ,27.0,91.0,6.0,33.75,SE
2020,1,10,UIZ,45.0,82.0,20.0,56.765,SE
2020,1,11,UIZ,46.0,128.0,9.0,58.206,SE
2020,1,13,UIZ,52.0,89.0,30.0,66.853,SE
2020,1,14,UIZ,54.0,81.0,38.0,69.735,SE
2020,1,16,UIZ,53.0,94.0,30.0,68.294,SE
2020,1,17,UIZ,38.0,61.0,24.0,47.5,SE
2020,1,18,UIZ,51.0,82.0,20.0,65.412,SE
2020,1,19,UIZ,17.0,29.0,7.0,21.25,SE
2020,1,20,UIZ,26.0,48.0,11.0,32.5,SE
2020,1,21,UIZ,53.0,90.0,16.0,68.294,SE
2020,1,22,UIZ,54.0,101.0,28.0,69.735,SE
2020,1,23,UIZ,37.0,76.0,15.0,46.25,SE
2020,1,24,UIZ,35.0,64.0,17.0,43.75,SE
2020,1,25,UIZ,43.0,92.0,16.0,53.882,SE
2020,1,26,UIZ,27.0,38.0,15.0,33.75,SE
2020,1,27,UIZ,39.0,70.0,21.0,48.75,SE
2020,1,28,UIZ,39.0,81.0,18.0,48.75,SE
2020,1,29,UIZ,41.0,84.0,11.0,51.0,SE
2020,1,30,UIZ,29.0,68.0,8.0,36.25,SE
2020,1,31,UIZ,30.0,48.0,15.0,37.5,SE
2020,2,2,UIZ,41.0,70.0,18.0,51.0,SE
2020,2,3,UIZ,49.0,80.0,32.0,62.529,SE
2020,2,4,UIZ,60.0,138.0,11.0,78.382,SE
2020,2,5,UIZ,39.0,58.0,14.0,48.75,SE
2020,2,6,UIZ,34.0,51.0,18.0,42.5,SE
2020,2,7,UIZ,31.0,54.0,11.0,38.75,SE
2020,2,8,UIZ,32.0,50.0,16.0,40.0,SE
2020,2,9,UIZ,32.0,67.0,7.0,40.0,SE
2020,2,10,UIZ,32.0,52.0,9.0,40.0,SE
2020,2,11,UIZ,23.0,47.0,10.0,28.75,SE
2020,2,13,UIZ,54.0,92.0,29.0,69.735,SE
2020,2,14,UIZ,59.0,94.0,22.0,76.941,SE
2020,2,15,UIZ,61.0,109.0,39.0,79.824,SE
2020,2,16,UIZ,42.0,67.0,22.0,52.441,SE
2020,2,17,UIZ,46.0,86.0,22.0,58.206,SE
2020,2,18,UIZ,61.0,100.0,37.0,79.824,SE
2020,2,19,UIZ,72.0,108.0,54.0,95.676,SE
2020,2,20,UIZ,70.0,104.0,41.0,92.794,SE
2020,2,21,UIZ,53.0,155.0,24.0,68.294,SE
2020,2,22,UIZ,54.0,77.0,30.0,69.735,SE
2020,2,23,UIZ,56.0,73.0,38.0,72.618,SE
2020,2,24,UIZ,61.0,112.0,29.0,79.824,SE
2020,2,25,UIZ,47.0,114.0,22.0,59.647,SE
2020,2,26,UIZ,56.0,118.0,21.0,72.618,SE
2020,2,27,UIZ,56.0,94.0,30.0,72.618,SE
2020,2,28,UIZ,62.0,119.0,5.0,81.265,SE
2020,2,29,UIZ,56.0,87.0,33.0,72.618,SE
2020,3,2,UIZ,34.0,73.0,11.0,42.5,SE
2020,3,3,UIZ,44.0,95.0,27.0,55.324,SE
2020,3,4,UIZ,43.0,76.0,14.0,53.882,SE
2020,3,5,UIZ,34.0,75.0,14.0,42.5,SE
2020,3,6,UIZ,16.0,26.0,10.0,20.0,SE
2020,3,10,UIZ,26.0,42.0,13.0,32.5,SE
2020,3,13,UIZ,62.0,122.0,35.0,81.265,SE
2020,3,14,UIZ,52.0,121.0,25.0,66.853,SE
2020,3,16,UIZ,37.0,60.0,11.0,46.25,SE
2020,3,17,UIZ,47.0,76.0,21.0,59.647,SE
2020,3,18,UIZ,53.0,89.0,29.0,68.294,SE
2020,3,19,UIZ,53.0,77.0,23.0,68.294,SE
2020,3,20,UIZ,51.0,101.0,18.0,65.412,SE
2020,3,21,UIZ,48.0,76.0,32.0,61.088,SE
2020,3,22,UIZ,38.0,57.0,20.0,47.5,SE
2020,3,23,UIZ,56.0,90.0,25.0,72.618,SE
2020,3,24,UIZ,59.0,87.0,37.0,76.941,SE
2020,3,25,UIZ,65.0,92.0,36.0,85.588,SE
2020,3,26,UIZ,60.0,105.0,29.0,78.382,SE
2020,3,27,UIZ,57.0,107.0,31.0,74.059,SE
2020,3,28,UIZ,55.0,83.0,36.0,71.176,SE
2020,3,29,UIZ,71.0,139.0,49.0,94.235,SE
2020,3,30,UIZ,68.0,99.0,45.0,89.912,SE
2020,3,31,UIZ,69.0,155.0,41.0,91.353,SE
2020,4,1,UIZ,55.0,90.0,30.0,71.176,SE
2020,4,2,UIZ,23.0,50.0,8.0,28.75,SE
2020,4,3,UIZ,45.0,67.0,25.0,56.765,SE
2020,4,4,UIZ,39.0,58.0,17.0,48.75,SE
2020,4,5,UIZ,39.0,72.0,8.0,48.75,SE
2020,4,6,UIZ,28.0,44.0,15.0,35.0,SE
2020,4,7,UIZ,29.0,55.0,5.0,36.25,SE
2020,4,8,UIZ,33.0,55.0,14.0,41.25,SE
2020,4,10,UIZ,28.0,42.0,15.0,35.0,SE
2020,4,13,UIZ,51.0,75.0,33.0,65.412,SE
2020,4,14,UIZ,54.0,79.0,33.0,69.735,SE
2020,4,15,UIZ,63.0,85.0,41.0,82.706,SE
2020,4,16,UIZ,54.0,72.0,38.0,69.735,SE
2020,4,17,UIZ,61.0,78.0,36.0,79.824,SE
2020,4,18,UIZ,60.0,79.0,32.0,78.382,SE
2020,4,19,UIZ,59.0,72.0,45.0,76.941,SE
2020,4,20,UIZ,73.0,186.0,40.0,97.118,SE
2020,4,21,UIZ,68.0,105.0,16.0,89.912,SE
2020,4,22,UIZ,48.0,75.0,20.0,61.088,SE
2020,4,23,UIZ,42.0,65.0,17.0,52.441,SE
2020,4,24,UIZ,52.0,81.0,28.0,66.853,SE
2020,4,25,UIZ,48.0,94.0,26.0,61.088,SE
2020,4,26,UIZ,30.0,45.0,11.0,37.5,SE
2020,4,27,UIZ,30.0,44.0,14.0,37.5,SE
2020,4,28,UIZ,44.0,91.0,26.0,55.324,SE
2020,4,29,UIZ,49.0,195.0,16.0,62.529,SE
2020,4,30,UIZ,24.0,42.0,8.0,30.0,SE
2020,5,1,UIZ,51.0,98.0,27.0,65.412,SE
2020,5,2,UIZ,18.0,39.0,4.0,22.5,SE
2020,5,3,UIZ,71.0,106.0,37.0,94.235,SE
2020,5,4,UIZ,32.0,46.0,17.0,40.0,SE
2020,5,5,UIZ,42.0,106.0,11.0,52.441,SE
2020,5,6,UIZ,28.0,39.0,17.0,35.0,SE
2020,5,7,UIZ,25.0,57.0,9.0,31.25,SE
2020,5,8,UIZ,24.0,32.0,13.0,30.0,SE
2020,5,9,UIZ,20.0,33.0,13.0,25.0,SE
2020,5,10,UIZ,41.0,69.0,18.0,51.0,SE
2020,5,11,UIZ,52.0,95.0,17.0,66.853,SE
2020,5,12,UIZ,30.0,65.0,18.0,37.5,SE
2020,5,13,UIZ,47.0,81.0,22.0,59.647,SE
2020,5,14,UIZ,58.0,89.0,30.0,75.5,SE
2020,5,15,UIZ,50.0,72.0,34.0,63.971,SE
2020,5,16,UIZ,42.0,74.0,16.0,52.441,SE
2020,5,17,UIZ,45.0,76.0,22.0,56.765,SE
2020,5,18,UIZ,47.0,77.0,22.0,59.647,SE
2020,5,19,UIZ,47.0,83.0,5.0,59.647,SE
2020,5,20,UIZ,74.0,105.0,46.0,98.559,SE
2020,5,21,UIZ,84.0,115.0,54.0,103.841,SE
2020,5,22,UIZ,74.0,108.0,43.0,98.559,SE
2020,5,23,UIZ,56.0,96.0,30.0,72.618,SE
2020,5,24,UIZ,41.0,61.0,29.0,51.0,SE
2020,5,25,UIZ,37.0,68.0,22.0,46.25,SE
2020,5,26,UIZ,55.0,83.0,34.0,71.176,SE
2020,5,27,UIZ,65.0,92.0,41.0,85.588,SE
2020,5,28,UIZ,55.0,124.0,14.0,71.176,SE
2020,5,29,UIZ,31.0,88.0,11.0,38.75,SE
2020,5,30,UIZ,20.0,34.0,10.0,25.0,SE
2020,5,31,UIZ,19.0,37.0,8.0,23.75,SE
2020,6,1,UIZ,75.0,109.0,51.0,100.0,SE
2020,6,2,UIZ,23.0,56.0,6.0,28.75,SE
2020,6,3,UIZ,70.0,131.0,26.0,92.794,SE
2020,6,4,UIZ,44.0,74.0,29.0,55.324,SE
2020,6,5,UIZ,30.0,52.0,13.0,37.5,SE
