FECHA,HORA,AJM,AJU,BJU,CAM,CCA,COY,CUA,CUT,FAC,GAM,HGM,INN,MER,MGH,MON,MPA,NEZ,PED,SAG,SFE,SJA,TLA,UAX,UIZ,XAL
04/01/2018,16,-99,44,60,-99,51,-99,-99,-99,-99,75,59,40,53,62,-99,-99,46,-99,32,57,-99,51,47,-99,47
04/01/2018,17,-99,55,68,-99,55,-99,-99,-99,-99,60,72,48,65,66,-99,-99,45,-99,47,61,-99,40,57,-99,49
04/01/2018,18,-99,29,62,-99,55,-99,-99,-99,-99,51,51,24,51,60,-99,-99,51,-99,61,65,-99,37,61,-99,48
04/01/2018,19,-99,26,60,-99,58,-99,-99,-99,-99,52,43,17,49,57,-99,-99,45,-99,44,54,-99,28,60,-99,50
04/01/2018,20,-99,26,42,-99,40,-99,-99,-99,-99,47,42,18,47,50,-99,-99,29,-99,53,49,-99,44,48,-99,53
04/01/2018,21,-99,29,42,-99,40,-99,-99,-99,-99,48,39,22,37,55,-99,-99,34,-99,42,46,-99,34,44,-99,46
04/01/2018,22,-99,31,46,-99,33,-99,-99,-99,-99,47,43,25,35,43,-99,-99,29,-99,44,43,-99,36,41,-99,46
04/01/2018,23,-99,31,42,-99,42,-99,-99,-99,-99,47,39,34,39,44,-99,-99,40,-99,45,41,-99,45,33,-99,48
04/01/2018,24,-99,27,50,-99,34,-99,-99,-99,-99,44,42,30,50,38,-99,-99,44,-99,53,38,-99,34,48,-99,49
05/01/2018,1,-99,42,46,-99,31,-99,-99,-99,-99,43,49,29,48,38,-99,-99,40,-99,53,41,-99,36,39,-99,50
05/01/2018,2,-99,52,45,-99,47,-99,-99,-99,-99,47,44,28,41,39,-99,-99,42,-99,44,38,-99,38,52,-99,50
05/01/2018,3,-99,82,47,-99,46,-99,-99,-99,-99,49,44,28,44,43,-99,-99,41,-99,43,34,-99,35,48,-99,46
05/01/2018,4,-99,104,48,-99,41,-99,-99,-99,-99,51,46,30,46,48,-99,-99,69,-99,43,34,-99,33,52,-99,48
05/01/2018,5,-99,146,46,-99,44,-99,-99,-99,-99,53,47,26,45,52,-99,-99,46,-99,51,26,-99,30,52,-99,54
05/01/2018,6,-99,77,49,-99,49,-99,-99,-99,-99,52,47,24,45,45,-99,-99,43,-99,64,22,-99,36,46,-99,66
05/01/2018,7,-99,57,55,-99,52,-99,-99,-99,-99,50,51,22,46,47,-99,-99,39,-99,55,27,-99,28,54,-99,67
05/01/2018,8,-99,75,56,-99,46,-99,-99,-99,-99,53,53,18,59,52,-99,-99,56,-99,62,26,-99,34,58,-99,64
05/01/2018,9,-99,118,58,-99,29,-99,-99,-99,-99,60,65,16,63,54,-99,-99,60,-99,130,26,-99,48,57,-99,74
05/01/2018,10,26,91,63,-99,24,-99,-99,-99,-99,74,59,20,62,62,-99,-99,57,-99,65,31,-99,52,43,-99,76
05/01/2018,11,35,-99,56,-99,49,-99,-99,-99,-99,76,42,22,67,59,-99,-99,53,-99,95,25,-99,35,34,-99,76
05/01/2018,12,38,9,40,-99,30,-99,-99,-99,-99,58,34,20,35,44,-99,-99,41,-99,65,39,-99,21,27,-99,60
05/01/2018,13,35,18,37,-99,31,-99,-99,-99,-99,59,30,21,36,34,-99,-99,41,-99,47,36,-99,23,25,-99,62
05/01/2018,14,44,27,42,-99,33,-99,-99,-99,-99,52,35,20,28,34,-99,-99,53,-99,44,42,-99,16,27,-99,52
05/01/2018,15,50,40,35,-99,35,-99,-99,-99,-99,61,35,24,26,29,-99,-99,55,-99,44,34,-99,29,32,-99,43
05/01/2018,16,50,43,41,-99,33,-99,-99,-99,-99,50,46,20,53,30,-99,-99,46,-99,38,30,-99,25,38,-99,36
05/01/2018,17,48,47,56,-99,37,-99,-99,-99,-99,43,48,23,39,48,-99,-99,35,-99,34,45,-99,27,48,-99,32
05/01/2018,18,65,40,51,-99,61,-99,-99,-99,-99,41,40,26,38,48,-99,-99,34,-99,41,49,-99,39,59,-99,27
05/01/2018,19,62,28,40,-99,52,-99,-99,-99,-99,39,34,24,44,40,-99,-99,39,-99,40,48,-99,19,51,-99,34
05/01/2018,20,55,25,45,-99,49,-99,-99,-99,-99,39,39,26,33,31,-99,-99,65,-99,-99,35,-99,29,41,-99,27
05/01/2018,21,47,31,32,-99,43,-99,-99,-99,-99,39,33,28,37,28,-99,-99,38,-99,-99,27,-99,23,42,-99,30
05/01/2018,22,37,38,30,-99,37,-99,-99,-99,-99,37,30,30,40,28,-99,-99,42,-99,35,25,-99,24,28,-99,35
05/01/2018,23,31,36,28,-99,27,-99,-99,-99,-99,37,30,25,32,28,-99,-99,51,-99,38,21,-99,25,24,-99,30
05/01/2018,24,26,30,28,-99,25,-99,-99,-99,-99,39,27,25,27,28,-99,-99,54,-99,29,24,-99,26,20,-99,27
06/01/2018,1,28,33,26,-99,32,-99,-99,-99,-99,41,31,26,23,30,-99,-99,63,-99,38,24,-99,34,27,-99,34
06/01/2018,2,26,31,32,-99,34,-99,-99,-99,-99,42,31,21,23,32,-99,-99,55,-99,40,23,-99,37,42,-99,43
06/01/2018,3,29,34,29,-99,32,-99,-99,-99,-99,50,31,19,16,32,-99,-99,51,-99,40,23,-99,33,45,-99,60
06/01/2018,4,31,32,28,-99,31,-99,-99,-99,-99,50,29,19,27,30,-99,-99,48,-99,32,22,-99,23,36,-99,43
06/01/2018,5,22,31,27,-99,32,-99,-99,-99,-99,53,31,14,29,31,-99,-99,37,-99,50,22,-99,11,39,-99,49
06/01/2018,6,23,28,43,-99,24,-99,-99,-99,-99,50,39,11,33,36,-99,-99,36,-99,38,19,-99,21,44,-99,66
06/01/2018,7,30,23,38,-99,26,-99,-99,-99,-99,47,37,8,43,45,-99,-99,40,-99,62,22,-99,30,48,-99,72
06/01/2018,8,28,23,40,-99,22,-99,-99,-99,-99,48,34,10,42,47,-99,-99,50,-99,52,17,-99,37,47,-99,76
06/01/2018,9,25,28,39,-99,15,-99,-99,-99,-99,49,41,11,63,45,-99,-99,51,-99,46,18,-99,49,43,-99,76
06/01/2018,10,40,21,50,-99,34,-99,-99,-99,-99,64,48,12,50,33,-99,-99,62,-99,50,36,-99,27,41,-99,59
06/01/2018,11,45,11,63,-99,39,-99,-99,-99,-99,60,56,14,63,40,-99,-99,55,-99,53,32,-99,59,45,-99,64
06/01/2018,12,38,22,52,-99,44,-99,-99,-99,-99,52,62,17,53,40,-99,-99,79,-99,21,22,-99,53,51,-99,63
06/01/2018,13,26,25,37,-99,31,-99,-99,-99,-99,39,53,17,36,38,-99,-99,42,-99,28,23,-99,23,36,-99,20
06/01/2018,14,30,35,49,-99,27,-99,-99,-99,-99,24,59,31,53,47,-99,-99,12,-99,23,40,-99,34,8,-99,20
06/01/2018,15,47,43,37,-99,43,-99,-99,-99,-99,24,28,24,30,31,-99,-99,17,-99,31,28,-99,31,24,-99,24
06/01/2018,16,33,42,28,-99,27,-99,-99,-99,-99,31,22,26,26,27,-99,-99,18,-99,26,36,-99,33,28,-99,24
06/01/2018,17,30,50,27,-99,19,-99,-99,-99,-99,34,30,26,29,26,-99,-99,27,-99,44,36,-99,23,20,-99,26
06/01/2018,18,27,31,29,-99,25,-99,-99,-99,-99,24,28,32,28,28,-99,-99,29,-99,10,37,-99,-99,30,-99,12
06/01/2018,19,33,43,22,-99,35,-99,-99,-99,-99,20,19,37,17,21,-99,-99,20,-99,15,26,-99,-99,34,-99,16
06/01/2018,20,29,39,17,-99,32,-99,-99,-99,-99,21,17,36,11,23,-99,-99,20,-99,15,33,-99,-99,22,-99,15
06/01/2018,21,26,38,13,-99,38,-99,-99,-99,-99,15,9,21,5,19,-99,-99,19,-99,13,26,-99,23,24,-99,12
06/01/2018,22,23,32,11,-99,19,-99,-99,-99,-99,12,10,21,17,15,-99,-99,15,-99,15,20,-99,18,10,-99,11
06/01/2018,23,15,23,15,-99,18,-99,-99,-99,-99,16,14,14,14,19,-99,-99,14,-99,20,20,-99,9,15,-99,9
06/01/2018,24,15,13,17,-99,19,-99,-99,-99,-99,18,15,8,12,21,-99,-99,11,-99,13,14,-99,20,17,-99,15
07/01/2018,1,12,13,17,-99,10,-99,-99,-99,-99,24,21,9,12,25,-99,-99,21,-99,19,13,-99,22,27,-99,13
07/01/2018,2,10,17,17,-99,14,-99,-99,-99,-99,25,23,19,21,18,-99,-99,26,-99,15,13,-99,20,30,-99,17
07/01/2018,3,10,12,12,-99,15,-99,-99,-99,-99,22,19,21,20,17,-99,-99,27,-99,12,15,-99,20,23,-99,24
07/01/2018,4,11,11,20,-99,15,-99,-99,-99,-99,26,20,20,27,12,-99,-99,34,-99,27,14,-99,11,25,-99,32
07/01/2018,5,14,8,20,-99,19,-99,-99,-99,-99,29,21,26,27,18,-99,-99,37,-99,13,13,-99,14,22,-99,23
07/01/2018,6,13,17,17,-99,19,-99,-99,-99,-99,30,28,23,35,17,-99,-99,33,-99,21,16,-99,15,22,-99,26
07/01/2018,7,14,24,13,-99,20,-99,-99,-99,-99,28,30,22,28,23,-99,-99,30,-99,18,14,-99,19,26,-99,25
07/01/2018,8,14,23,20,-99,21,-99,-99,-99,-99,15,26,19,29,23,-99,-99,26,-99,24,19,-99,21,27,-99,33
07/01/2018,9,22,30,24,-99,15,-99,-99,-99,-99,27,31,21,33,22,-99,-99,19,-99,27,19,-99,26,18,-99,39
07/01/2018,10,23,24,33,-99,23,-99,-99,-99,-99,28,40,25,46,32,-99,-99,29,-99,24,15,-99,20,22,-99,42
07/01/2018,11,25,3,41,-99,28,-99,-99,-99,-99,38,32,20,33,39,-99,-99,40,-99,32,27,-99,36,20,-99,33
07/01/2018,12,41,19,41,-99,23,-99,-99,-99,-99,41,26,16,43,43,-99,-99,41,-99,26,32,-99,31,31,-99,39
07/01/2018,13,40,24,30,-99,28,-99,-99,-99,-99,49,29,25,43,42,-99,-99,32,-99,34,32,-99,25,16,-99,47
07/01/2018,14,32,22,17,-99,24,-99,-99,-99,-99,43,27,25,37,39,-99,-99,24,-99,31,36,-99,32,10,-99,52
07/01/2018,15,25,20,20,-99,15,-99,-99,-99,-99,46,18,27,23,27,-99,-99,28,-99,36,32,-99,42,8,-99,45
07/01/2018,16,26,27,19,-99,19,-99,-99,-99,-99,40,23,33,18,18,-99,-99,30,-99,38,30,-99,20,17,-99,42
07/01/2018,17,30,31,26,-99,17,-99,-99,-99,-99,33,30,26,41,24,-99,-99,30,-99,26,37,-99,29,21,-99,27
07/01/2018,18,29,37,30,-99,22,-99,-99,-99,-99,34,28,24,37,29,-99,-99,42,-99,28,36,-99,29,31,-99,26
07/01/2018,19,33,35,30,-99,31,-99,-99,-99,-99,35,23,22,26,41,-99,-99,32,-99,37,39,-99,37,39,-99,35
07/01/2018,20,34,34,33,-99,26,-99,-99,-99,-99,33,32,19,38,36,-99,-99,26,-99,44,29,-99,48,40,-99,32
07/01/2018,21,34,33,29,-99,33,-99,-99,-99,-99,35,30,21,40,35,-99,-99,27,-99,35,37,-99,54,45,-99,38
07/01/2018,22,26,25,31,-99,41,-99,-99,-99,-99,42,33,22,49,34,-99,-99,30,-99,38,24,-99,43,34,-99,47
07/01/2018,23,26,29,37,-99,41,-99,-99,-99,-99,46,36,25,49,36,-99,-99,33,-99,40,25,-99,41,42,-99,56
07/01/2018,24,27,27,41,-99,37,-99,-99,-99,-99,56,41,26,45,50,-99,-99,39,-99,50,24,-99,29,51,-99,48
08/01/2018,1,23,33,43,-99,43,-99,-99,-99,-99,-99,42,20,36,49,-99,-99,54,-99,53,21,-99,30,63,-99,54
08/01/2018,2,22,35,41,-99,36,-99,-99,-99,-99,-99,43,16,54,42,-99,-99,62,-99,80,19,-99,24,60,-99,57
08/01/2018,3,24,27,30,-99,28,-99,-99,-99,-99,-99,48,19,45,31,-99,-99,62,-99,66,15,-99,26,49,-99,69
08/01/2018,4,19,21,27,-99,26,-99,-99,-99,-99,-99,48,16,49,41,-99,-99,59,-99,53,16,-99,22,46,-99,75
08/01/2018,5,21,20,31,-99,20,-99,-99,-99,-99,-99,50,14,59,31,-99,-99,72,-99,56,21,-99,32,48,-99,59
08/01/2018,6,22,27,29,-99,25,-99,-99,-99,-99,-99,33,15,51,38,-99,-99,62,-99,46,25,-99,32,55,-99,70
08/01/2018,7,22,22,27,-99,23,-99,-99,-99,-99,-99,54,15,62,49,-99,-99,60,-99,55,25,-99,36,52,-99,74
08/01/2018,8,17,30,34,-99,32,-99,-99,-99,-99,-99,54,16,76,62,-99,-99,60,-99,56,23,-99,30,51,-99,91
08/01/2018,9,12,14,46,-99,39,-99,-99,-99,-99,-99,57,14,64,53,-99,-99,66,-99,67,18,-99,41,42,-99,99
08/01/2018,10,25,9,70,-99,39,-99,-99,-99,-99,-99,54,12,60,51,-99,-99,70,-99,67,21,-99,61,39,-99,94
08/01/2018,11,35,18,48,-99,49,-99,-99,-99,-99,-99,47,17,58,42,-99,-99,73,-99,60,16,-99,43,53,-99,43
08/01/2018,12,27,33,25,-99,31,-99,-99,-99,-99,-99,36,21,26,29,-99,-99,40,-99,16,29,-99,31,30,-99,25
08/01/2018,13,25,54,22,-99,23,-99,-99,-99,-99,-99,22,28,-99,34,-99,-99,25,-99,13,25,-99,20,12,-99,10
08/01/2018,14,31,49,17,-99,17,-99,-99,-99,-99,-99,1,29,11,23,-99,-99,9,-99,10,27,-99,13,-99,-99,16
08/01/2018,15,29,21,12,-99,15,-99,-99,-99,-99,-99,8,26,8,14,-99,-99,6,-99,10,23,-99,11,1,-99,8
08/01/2018,16,27,24,15,-99,13,-99,-99,-99,-99,-99,20,25,10,21,-99,-99,16,-99,14,16,-99,12,7,-99,14
08/01/2018,17,22,25,13,-99,9,-99,-99,-99,-99,-99,14,26,8,9,-99,-99,11,-99,15,15,-99,19,11,-99,13
08/01/2018,18,15,20,11,-99,22,-99,-99,-99,-99,-99,6,19,8,16,-99,-99,15,-99,1,14,-99,8,17,-99,12
08/01/2018,19,22,22,11,-99,21,-99,-99,-99,-99,-99,9,20,16,13,-99,-99,51,-99,11,21,-99,-99,21,-99,15
08/01/2018,20,20,31,10,-99,19,-99,-99,-99,-99,-99,12,17,2,14,-99,-99,28,-99,14,24,-99,24,26,-99,16
08/01/2018,21,20,22,16,-99,25,-99,-99,-99,-99,-99,16,17,6,18,-99,-99,26,-99,40,23,-99,25,31,-99,16
08/01/2018,22,19,15,22,-99,20,-99,-99,-99,-99,-99,19,16,31,19,-99,-99,27,-99,22,23,-99,23,27,-99,27
08/01/2018,23,16,21,20,-99,24,-99,-99,-99,-99,-99,20,14,18,22,-99,-99,24,-99,20,19,-99,15,26,-99,34
08/01/2018,24,20,15,20,-99,22,-99,-99,-99,-99,-99,18,10,27,23,-99,-99,32,-99,30,14,-99,19,18,-99,27
09/01/2018,1,19,18,19,-99,29,-99,-99,-99,-99,30,20,4,23,20,-99,-99,48,-99,12,12,-99,19,21,-99,25
09/01/2018,2,16,15,18,-99,23,-99,-99,-99,-99,25,22,6,26,21,-99,-99,35,-99,23,11,-99,17,28,-99,27
09/01/2018,3,17,17,27,-99,16,-99,-99,-99,-99,29,24,8,25,26,-99,-99,28,-99,38,15,-99,28,24,-99,38
09/01/2018,4,17,12,25,-99,16,-99,-99,-99,-99,29,30,6,20,19,-99,-99,24,-99,32,10,-99,23,16,-99,32
09/01/2018,5,13,15,28,-99,17,-99,-99,-99,-99,34,21,6,28,20,-99,-99,30,-99,25,8,-99,16,29,-99,37
09/01/2018,6,15,11,28,-99,14,-99,-99,-99,-99,29,27,4,21,26,-99,-99,43,-99,31,11,-99,22,27,-99,34
09/01/2018,7,17,12,27,-99,9,-99,-99,-99,-99,27,27,-99,30,32,-99,-99,30,-99,19,5,-99,40,23,-99,39
09/01/2018,8,14,18,27,-99,19,-99,-99,-99,-99,33,27,-99,41,40,-99,-99,27,-99,21,10,-99,21,32,-99,49
09/01/2018,9,29,18,30,-99,20,-99,-99,-99,-99,53,35,3,36,38,-99,-99,56,-99,33,13,-99,47,25,-99,53
09/01/2018,10,31,-99,38,-99,29,-99,-99,-99,-99,59,39,9,41,44,-99,-99,64,-99,-99,23,-99,57,25,-99,70
09/01/2018,11,38,-99,44,-99,37,-99,-99,-99,-99,70,54,1,50,48,-99,-99,56,-99,49,27,-99,-99,25,-99,79
09/01/2018,12,31,8,48,-99,35,-99,-99,-99,-99,81,68,4,55,28,-99,-99,57,-99,50,23,-99,-99,40,-99,100
09/01/2018,13,22,29,39,-99,24,-99,-99,-99,-99,89,37,6,42,35,-99,-99,58,-99,55,8,-99,-99,22,-99,88
09/01/2018,14,17,22,28,-99,23,-99,-99,-99,-99,96,29,12,45,30,-99,-99,60,-99,27,5,-99,-99,5,-99,51
09/01/2018,15,12,22,36,-99,21,-99,-99,-99,-99,43,45,6,62,37,-99,-99,68,-99,28,14,-99,-99,15,-99,21
09/01/2018,16,13,18,40,-99,25,-99,-99,-99,-99,20,46,11,21,28,-99,-99,41,-99,24,11,-99,-99,27,-99,21
09/01/2018,17,26,23,32,-99,30,-99,-99,-99,-99,17,30,17,27,36,-99,-99,29,-99,17,16,-99,-99,37,-99,18
09/01/2018,18,25,33,22,-99,31,-99,-99,-99,-99,23,28,23,25,20,-99,-99,23,-99,17,31,-99,18,21,-99,18
09/01/2018,19,24,51,26,-99,33,-99,-99,-99,-99,28,18,20,24,23,-99,-99,24,-99,30,25,-99,31,32,-99,28
09/01/2018,20,27,44,26,-99,25,-99,-99,-99,-99,36,34,17,38,17,-99,-99,52,-99,30,20,-99,29,48,-99,28
09/01/2018,21,29,74,25,-99,29,-99,-99,-99,-99,35,29,15,17,25,-99,-99,101,-99,21,22,-99,36,55,-99,18
09/01/2018,22,27,50,30,-99,23,-99,-99,-99,-99,49,29,22,30,28,-99,-99,59,-99,24,25,-99,30,74,-99,30
09/01/2018,23,26,26,33,-99,21,-99,-99,-99,-99,46,30,25,33,21,-99,-99,98,-99,39,26,-99,31,75,-99,43
09/01/2018,24,17,35,31,-99,25,-99,-99,-99,-99,40,31,16,28,23,-99,-99,79,-99,44,17,-99,26,73,-99,46
10/01/2018,1,-99,67,33,-99,-99,-99,-99,-99,-99,51,30,13,26,33,-99,-99,80,-99,-99,13,-99,32,81,-99,54
10/01/2018,2,-99,62,49,-99,25,-99,-99,-99,-99,46,46,15,32,22,-99,-99,90,-99,-99,12,-99,9,75,-99,66
10/01/2018,3,-99,41,47,-99,31,-99,-99,-99,-99,42,47,12,60,21,-99,-99,96,-99,-99,11,-99,11,55,-99,49
10/01/2018,4,-99,31,48,-99,28,-99,-99,-99,-99,42,45,15,62,20,-99,-99,78,-99,-99,13,-99,25,64,-99,56
10/01/2018,5,-99,28,37,-99,21,-99,-99,-99,-99,49,37,18,50,27,-99,-99,79,-99,-99,15,-99,11,48,-99,83
10/01/2018,6,-99,30,39,-99,19,-99,-99,-99,-99,41,39,15,42,32,-99,-99,59,-99,-99,14,-99,9,47,-99,74
10/01/2018,7,-99,27,35,-99,20,-99,-99,-99,-99,43,36,17,53,38,-99,-99,64,-99,-99,16,-99,8,44,-99,77
10/01/2018,8,-99,26,38,-99,19,-99,-99,-99,-99,62,41,15,52,40,-99,-99,74,-99,-99,17,-99,27,49,-99,69
10/01/2018,9,-99,27,33,-99,29,-99,-99,-99,-99,55,48,13,59,39,-99,-99,99,-99,-99,21,-99,42,45,-99,90
10/01/2018,10,-99,-99,39,-99,32,-99,-99,-99,-99,68,59,14,72,42,-99,-99,120,-99,-99,16,-99,70,45,-99,97
10/01/2018,11,-99,-99,29,-99,38,-99,-99,-99,-99,69,51,17,57,41,-99,-99,101,-99,-99,30,-99,74,28,-99,76
10/01/2018,12,-99,15,33,-99,36,-99,-99,-99,-99,61,57,24,54,54,-99,-99,91,-99,-99,33,-99,49,19,-99,62
10/01/2018,13,-99,31,28,-99,22,-99,-99,-99,-99,58,37,23,20,42,-99,-99,43,-99,-99,30,-99,43,10,-99,65
10/01/2018,14,-99,21,33,-99,23,-99,-99,-99,-99,53,39,22,26,46,-99,-99,26,-99,-99,39,-99,42,17,-99,70
10/01/2018,15,-99,25,40,-99,33,-99,-99,-99,-99,51,38,24,40,41,-99,-99,31,-99,-99,40,-99,16,9,-99,68
10/01/2018,16,-99,27,45,-99,44,-99,-99,-99,-99,43,32,22,33,46,-99,-99,19,-99,-99,35,-99,26,28,-99,62
10/01/2018,17,-99,39,48,-99,41,-99,-99,-99,-99,39,51,22,34,40,-99,-99,22,-99,-99,43,-99,61,27,-99,58
10/01/2018,18,-99,40,40,-99,37,-99,-99,-99,-99,40,48,30,33,55,-99,-99,44,-99,-99,48,-99,61,43,-99,54
10/01/2018,19,-99,48,41,-99,43,-99,-99,-99,-99,43,42,29,29,58,-99,-99,50,-99,-99,40,-99,66,50,-99,52
10/01/2018,20,-99,48,49,-99,47,-99,-99,-99,-99,45,39,26,31,43,-99,-99,46,-99,-99,30,-99,53,57,-99,41
10/01/2018,21,-99,35,44,-99,53,-99,-99,-99,-99,43,38,27,58,32,-99,-99,44,-99,-99,34,-99,55,50,-99,51
10/01/2018,22,-99,38,38,-99,51,-99,-99,-99,-99,50,39,30,42,40,-99,-99,51,-99,-99,26,-99,53,53,-99,58
10/01/2018,23,-99,32,50,-99,65,-99,-99,-99,-99,49,40,27,38,43,-99,-99,46,-99,-99,24,-99,61,55,-99,60
10/01/2018,24,-99,29,50,-99,56,-99,-99,-99,-99,50,43,25,52,46,-99,-99,43,-99,-99,22,-99,54,56,-99,54
11/01/2018,1,-99,25,48,-99,53,-99,-99,-99,-99,47,43,23,43,61,-99,-99,47,-99,-99,22,-99,55,55,-99,48
11/01/2018,2,-99,31,54,-99,39,-99,-99,-99,-99,49,47,19,40,50,-99,-99,50,-99,-99,16,-99,38,95,-99,50
11/01/2018,3,-99,28,37,-99,33,-99,-99,-99,-99,56,47,18,50,45,-99,-99,47,-99,-99,19,-99,23,66,-99,56
11/01/2018,4,-99,25,41,-99,31,-99,-99,-99,-99,59,48,20,49,51,-99,-99,50,-99,-99,18,-99,35,99,-99,62
11/01/2018,5,-99,22,40,-99,24,-99,-99,-99,-99,57,49,16,44,44,-99,-99,62,-99,-99,11,-99,34,137,-99,71
11/01/2018,6,-99,31,37,-99,24,-99,-99,-99,-99,74,54,10,55,47,-99,-99,67,-99,-99,16,-99,38,138,-99,93
11/01/2018,7,-99,64,37,-99,29,-99,-99,-99,-99,76,48,11,56,53,-99,-99,64,-99,-99,14,-99,50,112,-99,91
11/01/2018,8,-99,32,44,-99,31,-99,-99,-99,-99,85,50,14,62,46,-99,-99,81,-99,-99,20,-99,52,79,-99,104
11/01/2018,9,-99,30,51,-99,29,-99,-99,-99,-99,89,66,19,73,53,-99,-99,91,-99,-99,19,-99,44,63,-99,129
11/01/2018,10,-99,22,76,-99,40,-99,-99,-99,-99,76,87,17,74,69,-99,-99,88,-99,-99,29,-99,97,37,-99,143
11/01/2018,11,-99,16,81,-99,60,-99,-99,-99,-99,73,82,19,66,92,-99,-99,63,-99,-99,44,-99,85,49,-99,98
11/01/2018,12,-99,42,79,-99,67,-99,-99,-99,-99,70,72,24,49,97,-99,-99,47,-99,-99,73,-99,82,54,-99,74
11/01/2018,13,-99,45,54,-99,62,-99,-99,-99,-99,73,60,30,46,86,-99,-99,81,-99,-99,74,-99,65,43,-99,63
11/01/2018,14,-99,39,57,-99,69,-99,-99,-99,-99,73,58,27,58,63,-99,-99,62,-99,-99,73,-99,23,32,-99,65
11/01/2018,15,-99,60,63,-99,65,-99,-99,-99,-99,52,70,45,59,48,-99,-99,57,-99,-99,56,-99,18,32,-99,45
11/01/2018,16,-99,72,46,-99,57,-99,-99,-99,-99,27,34,48,39,55,-99,-99,54,-99,-99,36,-99,14,37,-99,29
11/01/2018,17,-99,55,25,-99,36,-99,-99,-99,-99,18,21,37,21,28,-99,-99,37,-99,-99,37,-99,28,37,-99,18
11/01/2018,18,-99,47,14,-99,29,-99,-99,-99,-99,17,12,35,15,12,-99,-99,26,-99,-99,12,-99,10,23,-99,20
11/01/2018,19,-99,56,17,-99,10,-99,-99,-99,-99,21,19,30,24,15,-99,-99,30,-99,-99,8,-99,23,18,-99,20
11/01/2018,20,-99,61,17,-99,13,-99,-99,-99,-99,19,18,16,17,19,-99,-99,43,-99,-99,16,-99,36,18,-99,19
11/01/2018,21,-99,14,22,-99,22,-99,-99,-99,-99,19,22,19,23,17,-99,-99,35,-99,-99,19,-99,54,34,-99,21
11/01/2018,22,-99,12,32,-99,25,-99,-99,-99,-99,16,29,15,14,19,-99,-99,45,-99,-99,21,-99,50,42,-99,13
11/01/2018,23,-99,12,36,-99,22,-99,-99,-99,-99,25,31,13,22,22,-99,-99,44,-99,-99,20,-99,25,37,-99,21
11/01/2018,24,-99,12,27,-99,21,-99,-99,-99,-99,27,38,13,6,18,-99,-99,42,-99,-99,15,-99,26,35,-99,21
12/01/2018,1,15,17,23,-99,13,-99,-99,-99,-99,26,30,14,26,15,-99,-99,49,-99,-99,16,-99,30,38,-99,15
12/01/2018,2,15,18,23,-99,18,-99,-99,-99,-99,22,28,12,29,20,-99,-99,38,-99,-99,20,-99,26,24,-99,19
12/01/2018,3,16,15,24,-99,22,-99,-99,-99,-99,27,26,16,31,22,-99,-99,56,-99,-99,17,-99,20,23,-99,26
12/01/2018,4,19,18,28,-99,25,-99,-99,-99,-99,25,30,21,31,26,-99,-99,41,-99,-99,22,-99,38,30,-99,22
12/01/2018,5,21,16,23,-99,29,-99,-99,-99,-99,12,21,21,21,24,-99,-99,21,-99,-99,20,-99,22,30,-99,15
12/01/2018,6,19,18,11,-99,20,-99,-99,-99,-99,14,17,22,16,16,-99,-99,21,-99,-99,17,-99,28,27,-99,16
12/01/2018,7,15,25,8,-99,14,-99,-99,-99,-99,15,17,13,17,10,-99,-99,14,-99,-99,10,-99,21,21,-99,11
12/01/2018,8,14,26,15,-99,13,-99,-99,-99,-99,19,17,2,14,15,-99,-99,18,-99,-99,15,-99,12,16,-99,23
12/01/2018,9,24,20,13,-99,13,-99,-99,-99,-99,24,20,5,19,16,-99,-99,29,-99,-99,17,-99,17,13,-99,27
12/01/2018,10,24,13,18,-99,15,-99,-99,-99,-99,27,17,6,23,20,-99,-99,39,-99,-99,22,-99,10,19,-99,35
12/01/2018,11,27,19,19,-99,17,-99,-99,-99,-99,36,25,17,34,25,-99,-99,28,-99,-99,22,-99,39,20,-99,45
12/01/2018,12,31,33,26,-99,23,-99,-99,-99,-99,42,30,17,41,25,-99,-99,35,-99,-99,25,-99,37,26,-99,44
12/01/2018,13,35,49,37,-99,26,-99,-99,-99,-99,45,49,28,43,32,-99,-99,37,-99,-99,35,-99,33,26,-99,50
12/01/2018,14,37,38,37,-99,28,-99,-99,-99,-99,54,41,26,46,33,-99,-99,42,-99,-99,29,-99,43,27,-99,62
12/01/2018,15,25,37,40,-99,25,-99,-99,-99,-99,59,40,18,47,22,-99,-99,33,-99,-99,22,-99,23,19,-99,55
12/01/2018,16,28,27,39,-99,38,-99,-99,-99,-99,62,50,17,40,22,-99,-99,28,-99,-99,18,-99,15,28,-99,-99
12/01/2018,17,35,32,40,-99,29,-99,-99,-99,-99,33,27,22,47,27,-99,-99,31,-99,-99,11,-99,9,30,-99,22
12/01/2018,18,39,36,49,-99,32,-99,-99,-99,-99,30,31,26,34,14,-99,-99,27,-99,-99,17,-99,-99,27,-99,20
12/01/2018,19,40,52,35,-99,41,-99,-99,-99,-99,18,26,22,30,13,-99,-99,33,-99,-99,24,-99,19,37,-99,22
12/01/2018,20,37,43,30,-99,35,-99,-99,-99,-99,26,25,17,23,21,-99,-99,45,-99,-99,29,-99,23,50,-99,27
12/01/2018,21,22,42,38,-99,22,-99,-99,-99,-99,29,29,20,49,29,-99,-99,47,-99,-99,21,-99,30,55,-99,20
